analysis,parent
051d24c59b3e57f4460a15584a7c260698129fda,f645176aa8693976bb48bb567f382ed517c7ecd0
052c32b5b871370368b8f94d0820c048b2db3c26,b3bae4fd083c82f8117baff940afe0e364e22dbb
054c35646171ec36da76d1308c4ce9dff299456e,1bc0798663495e5afe48953c5babb6343e23a37e
054fcbbc6a61b9b955e9f95323d68b643c5e3d94,26aae5268da07d1a1b8fa89dc820cb075ff361e5
0552078c4bc58f90a3072747382420e00ee36d04,0440a02614c92dda17622abfc42b4ebed35dde12
0563428a3d311fae726f4537456af575f540258e,fcddc1c7e2327b0e4aa40513e741c8d4e95abc27
056abbde79d5170adae09a5cc4ef24d2a2aaee05,b8db952459a827248a90a79479f854f4555b3824
056c0e285f9c645df9b898199d9a7315f2ea3334,7e1faa937f45db7a9bdf411ad5eaa25bb39c9d25
058799d5877f21c64f34ac7a0e412408437c6013,78320a55445f4f3f6143ac313336ae20f91ffead
058f3b0576c590869da9caa85efb010473eccb9e,dc691bf3b77dffce0867f9b2551aa641c87ad97e
059948df85a832cfb35a884ad6b1030f929e6a49,c7c22c73d54a6d609e1aba6cfaeee4bf4e80d8eb
05b2548c09b2f0e51a57124ab069ea459614226e,71ac436b792aa55375a6dcdbfeed620c7646fcd0
05b27e44e6f7fa28bcbfb51ced75270e1631336f,9ff2b59020b641c46735873e9074e3e311a04bbe
05b318866874347fbe28d05e2945f64980e40995,917cd736f28394363a5089d2652ce814c494b1bf
05c6b5fbd8b6cf9ca5ec740f7bd8d80bb834f02a,5c273402430388b061254d7f9ad1edf294cb74e3
05c9e29f713e94a6288dcee57d16cee9410680c5,98c86247624709999889a0f700d28a32f9af5511
05d643bcaeb3050e730cdc16cfeda25a745bf650,430100626170b9c9302be669eada5acaea9391e0
05db21340afbaec9b7549a91b24599fc4fe7ce95,5682e810a9e74bfd713f8c66e6fd9a2f913b4ac4
05e551b337a03eca2794f2cd42869b562a1b3e55,06598520084643a62aebcef43e581dd1c01e06fa
05e717598cb9150f0465236a2bbe7083c01fbdad,2dbc7fb36aa15af9bb58b8e58047c822f1bad1bc
05ee87fd5bf783165759b4ac340ac8b8ad0c9241,7f010b6d960c960ea8f244f07d2c19d6f9514d3b
05f1fdac3749e7f9b9e1d0c76b497598aad4e499,125224b5d4271a770fa173eedf68583637d2109a
05f4b6c810b0b07e383777321743a8c4610c570d,1d64010ce21e7d548a326b2c52e4e2fc6379c026
05f4dda5631cf7bccc8b42835969632f0dc8e2a8,64e2ee03a374e30ddd3e1b943629e5e32747eb97
06017aa021d820007373c6d2983cb394c5940679,8f95b7e944b8fc871d4b8de3e6c326cfa55cb841
06073edbe4c05db050fe802576bc136011b79394,1d39b08a4845158e24895a327c2c9486b230db12
061082dd1e379d49e5aa5c4b25bc85bd035522a3,34af7b58a4b8ab92f5c8d2f8cd426232bf39b624
0617cc9538c3d32d67034e48ca8ef0bba45ce487,7b63850daf0f29ee0c33fe925da0d93b1caec89b
061f84abe4ccaeb3dd04d05d4e5a13e3d8fc219e,fbefff8fe716c0cca21fdb6560138136837bc0c9
061fe9493516dd89346a0387741ee0b9cebdae9d,6d908d933fb7a757e3e0323f9c6347f27a7598f6
06223880381cb6d2c5a3dd93c2625cf6727a89a2,f9fe5ab8aaada4b58636feac6b5bcbc3b287c9d6
0638a5602b977f8bd277f44b2195abafba33f905,d6cfc43071011cf8e01ecd25303960e9b3c68136
06433d7c14ef5e20eb4bca58b7ced38b9fd1aaf6,676f5215ea92da7693cdfc5ff75e3bdaa5dc30fd
0648f580e3ac41a778e03ced84f7d2a42109aa3e,ab71d187371c8f89975976b82a42434f07749c80
064be0a2d4500962f554e7f7e860fac6bbaf8011,19b1b94a12c92b5fe50b8434c36e36e6c4e31906
064cf8e42c255b4736e1765bc5144d4b446f2aad,11b4cf969104433beaf8c3335cfeb7cb15bb1f09
0652fa19ccb7fb4cf5f3c7a87bff6439000ffb9f,ebcf73c542de49c6c37a38be86c23928b400f7f8
0655c7f80d63094c09c33edb3babfa22f3203959,b3bae4fd083c82f8117baff940afe0e364e22dbb
0661d6b8717d629b5845686d07ca98ef63e1ec0c,8db5bedeba80b197ad2ab9b6f1f2db10bd184a79
06648c595b107325eee4b570b25ce3da378d3af7,d17a4340f84c5830325437499138e2d4c9863583
06b1c8a05a17e2332af7a028c3241349db5d9be3,76a9b641e9c2bd85d415b437da766d460573bd65
06c745a145c0f6beeef61ec2a27f18df09af8fe0,97b123f2c2fd6b8fe9c138f5a970c101f0a957a7
06c7b613e932a1bc1749cb9f68984bbe4f360103,7aa55ff02eee04220942cb2b0965bde3b8fabc0e
06d75894e28bf32acf5a074a231f3f1d483516a8,1874a173724f899eaab098e9c00b3c6ea3f9161f
06ec072eec21997ae264fa7191243e84e55310dc,63d51a06f1e94c405c96c8d18769327ca4528ab0
06f5c0daefb5a9bb60322c1ba13e42392e5a16e3,6a977cf7ebfd0ea7641cda5975b3484e3ca593f1
06f84a987cbb10fc10089fc00ee9742272f58b84,e32b7314997c1f0e6a7cf169a838aabea89ead99
0702f4305040b14376b1fa2860b6a316e41dbc35,52a7dd98e81fc1c5fa403cbe67cdee297ada6afc
070ed333bb30941010f780e609a4b275c9097a82,b36f3aa27a0a7489c7aa2bb71f4126730614ef25
071b56cd958ba768ab166b27634ba9350fddfa8a,9da9621662a63d315e93eb99009fdaf22676bb61
071f9487b9128a5d04b3d72c0d6f63f54653b3c1,f9c412e9499199f012bcb322c4a81c7a01ca2e9e
072d82b2cd1937bce44a3ad0b1a01037cd99956c,bf9ef4f982df36ca275274faac1e83fd09a326d2
074a0656ff6482709fb661e584a621a3318b326e,2a778a31a9271c45428d6b4c1e5a234e714b93c0
0766d7fad3d0cf61239bd7d66abeab34246d70d3,5c5a11ef40d30e0019d933bcd27d28f237272f16
07691fff37fc916abc53cd46dafe1720ddad7114,6147a184d143b57bd0a64d4c72fa78998cb01119
07875f6ab0687ba9c233e2659ad90129f05cd969,a8d5eb64f2ad073709b047b7edf31d0e9752aaec
07a7eb2b966dca6e493ef9bb5ff66a8c5819f7e5,39b80a2b36ff139ee5f02693f1b024dd9897edea
07b3a4d72e119990ebde6dfcabbffdb8d8a938ca,305a171769d743c12746c7b653e4b5832eee6219
07b5b7b1cc2a9c4e8c9df906778722612347085d,d6d9dc12d2415288c46815171fc8d104f7899484
07bab2f89190cc1b3e2398049800b9dfbd082519,0cbc271826aa06797317a42e00986e2bdc7d30a0
07bc5d57b29bcc03aab3fef1585e438141a6edc6,1e33ee10c573258612fa07f3631e1df970e44f00
07be892bbb657e5728f8011c6188ae5622848bb6,a08fc3f65e96deb2ed354fc40223cc27a327d57a
07c339c1bfbd5bde26a54e9b500a4d23ee4b235d,aafffe93f422c850a8e321d04e4aa0f108897f79
07c7b56df1d3b01b0bba19c4ab425a31dfde7b2c,f4681677e2be648f5da825bdd244b2ab7d2d5389
07d24dc31675cc7327c906a09cf596e97fe27a98,8120d790562d4db4307f43637f27488bb2001a9b
07e1bb71c1483485e3bf80c4323ccc2a3b8a6700,9d8cc0ea36d9d8be214e8aed3a08a116aabaf4fc
07e676811c377f2983f6ed18ee0f8b1ec6b10abe,122cd93180728c9ced6e170918e9cdfd6a423a8f
07e7a20a01cf6321999596a8bcd8016fc0c0ad58,dab6fba016b71c8c9616a82d171d17bdbeaf77c8
0806f39dcd5854ad25b6f31e77f60b2c8106b94f,e6dc2c71c57b6eb692533bf7dfb677d70a8dda78
080f3eee4b07f502b376eae364e8c94c11c67882,86aaae40758307d48a00963a2d2ca34244535dcf
08293c6a7e2537e436409c946bebdda0e40ebd7c,b7a2e7bd52fe5899537429beb53f9ae4e992645d
082beaee0aa8fa503fad1c26f70927d4ef0589c8,aa0ed22a30860c988b81708ba2638dc69332d267
082dcee02fb5417aba20aed3ebd8338124e260c1,5b91c623a4e0153932fa0100370267d7d4166f66
083c5320aba261e5ce445dc3df9955c0925f6852,4b3ba4e5c8e038359d86ad4a4410dd5afe25c5d6
08555a3291ff24498e90b9363118dcd1ea199c76,5ac89b9e29a1bb4018669d8447a54f7e4365025d
085e468b3fc3a30de277edf0a886ad9fab2b7641,c608e3d29cfc4c358bfb4bc11ccaa53a9ee85b73
08623aaef0fbf980e8b3827edcb17cfde0d59a64,89c4df1334e3def846c55328ad29271693670221
08697e743777d6a900593b30868461a314f85a15,df774f1db3e91f9aebe90042b1c0fcf158313ad4
087ebdc1032810bc0885ddd926f32ffe12f2f4d7,cfc400a309b050eb1adcdd939f81f914c5b7d366
0893db2bf513c1af690212c3fc8d8b5d6a9f67ac,49f116939e4ce05660d86a3917da6d56e2203c78
0898c620f40861de330141b8f7e55c337a9083ac,f8fa6dbca342c9f02e9b95d54eb8229418fa7d94
089b6baa601588410643e8ba94ffab78e5e3200b,1b152c6784d18f19d209efe2ec6dca9d7685ce96
089b6baa601588410643e8ba94ffab78e5e3200b,1f36f303195c10bc7e99636ea4063b70690a6354
089b6baa601588410643e8ba94ffab78e5e3200b,203c20ace8ddda14d366e4f44d3f717dd7cab349
089b6baa601588410643e8ba94ffab78e5e3200b,26a64b7d4134a228622b692b5d8eea7d6583b0ba
089b6baa601588410643e8ba94ffab78e5e3200b,4b9c5b1c3b7a3f30e797b23acef01c9320c260ea
089b6baa601588410643e8ba94ffab78e5e3200b,4d54fd5edf96aa07f08f440d284ed6977bacfc87
089b6baa601588410643e8ba94ffab78e5e3200b,4f82b10f2f56dd2ff074e77a3b82d22e8213d21b
089b6baa601588410643e8ba94ffab78e5e3200b,5c33b164a704bbefabe06ca448b52a07d90ee582
089b6baa601588410643e8ba94ffab78e5e3200b,68cc3f39c0e9071ba17254cca85cb087fd40e876
089b6baa601588410643e8ba94ffab78e5e3200b,7a8ec6df3bf2b6f444c404a036953c1d9efb791c
089b6baa601588410643e8ba94ffab78e5e3200b,8ac20711725c62a4faa68e2ea625b8cef67558d7
089b6baa601588410643e8ba94ffab78e5e3200b,97de8c315d343790fd12d76f7fd5c9ca95f35976
089b6baa601588410643e8ba94ffab78e5e3200b,9ef3a9d3a940f732fe794867de78e327fdd606e2
089b6baa601588410643e8ba94ffab78e5e3200b,bc85e684d066eb57225dc6c05adef8a550ad1322
089b6baa601588410643e8ba94ffab78e5e3200b,c02569cd5b0d18d4112fd2b38c1b0b22302d6b26
089b6baa601588410643e8ba94ffab78e5e3200b,cd35b0d7e8809e7d138225644636acb9d2586d20
089b6baa601588410643e8ba94ffab78e5e3200b,d01334650b86f3083591497e4287a1561894e11c
089b6baa601588410643e8ba94ffab78e5e3200b,f104bd61e142ae43b5df9dbc3106a80eb665d216
089b6baa601588410643e8ba94ffab78e5e3200b,f9b1045a999e3a068c6eade0e11a29953121e443
089bde3a0e8820b9cfaf0d177fed4acfbbdc7672,28c80db49d53e3756afb0b989c4986304d480070
08a07839c25fdc5925d9a2f734a4af662c6e4941,62852196afed189e39d894bb2f80908ee6e66637
08a461e3379a10d00b6e6f9476cc524567030abe,26678074e820e38f7e2aba01ded58a67982a2c04
08b606a2c4ab483388bace08b56cf00b316a5b3b,b3c8b18d87715869f58d8d3bb386d5405d16180e
08bd05d65f0474a11334657c6cc247e91d8c8e5e,9f82edb4f2cda8ea7065d57a9320cc5e835320ba
08c0adca70baccd5acb7ef9552dea6c0e34eca48,ad557e9159335993b17c30b04fca5d47e35932e9
08c100005ea4efd1449ee30672413cf541ef0bb7,15f67272b01d12de2dccfbf2b68230e15f229431
08c2ebef66d0471404f6cd9e01cd28a2d9c2922c,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
08c42d43863ecbc09f12c95a69ca150a45990949,0fec6a9e54d2178ea1a98cb72f2458bdac0418c8
08d996496b8eaf6c40ac27763be20db8def5f5b6,7da9884b753434985710fa1fe1861494fa9f2fdc
090919da4e3883471174331eda7dfa71a23f5708,0c647085fe58b13f47b01765642a322ff3882e24
090a3d35156a6747547e81790cc01835758bd7ff,734ef61123df7f7cbad05451215abd0264382e20
091b232edc8d8b587ca4d977cc3bde44ee001ea5,0910af4a6d8dbc55dee5f284eeb69d2a8104c6fd
0934ea5e2f529431759c2059fcb6ad7e26fbe340,5c5a11ef40d30e0019d933bcd27d28f237272f16
0937e4014bea26889bf389f851ad4078db5636fa,7a9ad967fd2c5ac5650f01678e2f02149c72bfca
0952691adfde8f623c668752244a4c1f990ccf8c,dcf0cd54745e8fc41668e983bd41893c9538be0b
